,RunId,iteration,Step,jury_or_televoting,year,mu,sigma,ks
3603,3603,4,1,T,2021,-0.07,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3604,3604,4,1,T,2021,-0.07,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3605,3605,4,1,T,2021,-0.07,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3606,3606,4,1,T,2021,-0.07,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3607,3607,4,1,T,2021,-0.07,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3608,3608,4,1,T,2021,-0.07,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3609,3609,4,1,T,2021,-0.07,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3610,3610,4,1,T,2021,-0.07,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3611,3611,4,1,T,2021,-0.07,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3612,3612,4,1,T,2021,-0.060000000000000005,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3613,3613,4,1,T,2021,-0.060000000000000005,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3614,3614,4,1,T,2021,-0.060000000000000005,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3615,3615,4,1,T,2021,-0.060000000000000005,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3616,3616,4,1,T,2021,-0.060000000000000005,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3617,3617,4,1,T,2021,-0.060000000000000005,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3618,3618,4,1,T,2021,-0.060000000000000005,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3619,3619,4,1,T,2021,-0.060000000000000005,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3620,3620,4,1,T,2021,-0.060000000000000005,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3621,3621,4,1,T,2021,-0.060000000000000005,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3622,3622,4,1,T,2021,-0.060000000000000005,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3623,3623,4,1,T,2021,-0.060000000000000005,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3624,3624,4,1,T,2021,-0.060000000000000005,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3625,3625,4,1,T,2021,-0.060000000000000005,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3626,3626,4,1,T,2021,-0.060000000000000005,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3627,3627,4,1,T,2021,-0.060000000000000005,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3628,3628,4,1,T,2021,-0.060000000000000005,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3629,3629,4,1,T,2021,-0.060000000000000005,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3630,3630,4,1,T,2021,-0.060000000000000005,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3631,3631,4,1,T,2021,-0.060000000000000005,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3632,3632,4,1,T,2021,-0.05,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3633,3633,4,1,T,2021,-0.05,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3634,3634,4,1,T,2021,-0.05,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3635,3635,4,1,T,2021,-0.060000000000000005,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3636,3636,4,1,T,2021,-0.05,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3637,3637,4,1,T,2021,-0.05,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3638,3638,4,1,T,2021,-0.05,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3639,3639,4,1,T,2021,-0.05,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3640,3640,4,1,T,2021,-0.05,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3641,3641,4,1,T,2021,-0.05,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3642,3642,4,1,T,2021,-0.05,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3643,3643,4,1,T,2021,-0.05,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3644,3644,4,1,T,2021,-0.05,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3645,3645,4,1,T,2021,-0.05,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3646,3646,4,1,T,2021,-0.05,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3647,3647,4,1,T,2021,-0.05,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3648,3648,4,1,T,2021,-0.05,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3649,3649,4,1,T,2021,-0.05,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3650,3650,4,1,T,2021,-0.05,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3651,3651,4,1,T,2021,-0.05,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3652,3652,4,1,T,2021,-0.05,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3653,3653,4,1,T,2021,-0.05,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3654,3654,4,1,T,2021,-0.04000000000000001,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3655,3655,4,1,T,2021,-0.04000000000000001,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3656,3656,4,1,T,2021,-0.04000000000000001,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3657,3657,4,1,T,2021,-0.04000000000000001,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3658,3658,4,1,T,2021,-0.04000000000000001,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3659,3659,4,1,T,2021,-0.04000000000000001,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3660,3660,4,1,T,2021,-0.04000000000000001,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3661,3661,4,1,T,2021,-0.04000000000000001,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3662,3662,4,1,T,2021,-0.04000000000000001,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3663,3663,4,1,T,2021,-0.04000000000000001,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3664,3664,4,1,T,2021,-0.04000000000000001,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3665,3665,4,1,T,2021,-0.04000000000000001,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3666,3666,4,1,T,2021,-0.04000000000000001,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3667,3667,4,1,T,2021,-0.04000000000000001,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3668,3668,4,1,T,2021,-0.04000000000000001,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3669,3669,4,1,T,2021,-0.04000000000000001,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3670,3670,4,1,T,2021,-0.04000000000000001,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3671,3671,4,1,T,2021,-0.04000000000000001,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3672,3672,4,1,T,2021,-0.04000000000000001,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3673,3673,4,1,T,2021,-0.04000000000000001,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3674,3674,4,1,T,2021,-0.04000000000000001,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3675,3675,4,1,T,2021,-0.03,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3676,3676,4,1,T,2021,-0.03,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3677,3677,4,1,T,2021,-0.03,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3678,3678,4,1,T,2021,-0.03,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3679,3679,4,1,T,2021,-0.03,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3680,3680,4,1,T,2021,-0.03,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3681,3681,4,1,T,2021,-0.03,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3682,3682,4,1,T,2021,-0.03,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3683,3683,4,1,T,2021,-0.03,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3684,3684,4,1,T,2021,-0.03,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3685,3685,4,1,T,2021,-0.03,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3686,3686,4,1,T,2021,-0.03,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3687,3687,4,1,T,2021,-0.03,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3688,3688,4,1,T,2021,-0.03,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3689,3689,4,1,T,2021,-0.03,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3690,3690,4,1,T,2021,-0.03,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3691,3691,4,1,T,2021,-0.03,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3692,3692,4,1,T,2021,-0.03,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3693,3693,4,1,T,2021,-0.03,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3694,3694,4,1,T,2021,-0.03,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3695,3695,4,1,T,2021,-0.03,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3696,3696,4,1,T,2021,-0.020000000000000004,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3697,3697,4,1,T,2021,-0.020000000000000004,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3698,3698,4,1,T,2021,-0.020000000000000004,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3699,3699,4,1,T,2021,-0.020000000000000004,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3700,3700,4,1,T,2021,-0.020000000000000004,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3701,3701,4,1,T,2021,-0.020000000000000004,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3702,3702,4,1,T,2021,-0.020000000000000004,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3703,3703,4,1,T,2021,-0.020000000000000004,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3704,3704,4,1,T,2021,-0.020000000000000004,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3705,3705,4,1,T,2021,-0.020000000000000004,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3706,3706,4,1,T,2021,-0.020000000000000004,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3707,3707,4,1,T,2021,-0.020000000000000004,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3708,3708,4,1,T,2021,-0.020000000000000004,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3709,3709,4,1,T,2021,-0.020000000000000004,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3710,3710,4,1,T,2021,-0.020000000000000004,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3711,3711,4,1,T,2021,-0.020000000000000004,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3712,3712,4,1,T,2021,-0.020000000000000004,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3713,3713,4,1,T,2021,-0.020000000000000004,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3714,3714,4,1,T,2021,-0.020000000000000004,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3715,3715,4,1,T,2021,-0.020000000000000004,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3716,3716,4,1,T,2021,-0.010000000000000009,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3717,3717,4,1,T,2021,-0.020000000000000004,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3718,3718,4,1,T,2021,-0.010000000000000009,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3719,3719,4,1,T,2021,-0.010000000000000009,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3720,3720,4,1,T,2021,-0.010000000000000009,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3721,3721,4,1,T,2021,-0.010000000000000009,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3722,3722,4,1,T,2021,-0.010000000000000009,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3723,3723,4,1,T,2021,-0.010000000000000009,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3724,3724,4,1,T,2021,-0.010000000000000009,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3725,3725,4,1,T,2021,-0.010000000000000009,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3726,3726,4,1,T,2021,-0.010000000000000009,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3727,3727,4,1,T,2021,-0.010000000000000009,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3728,3728,4,1,T,2021,-0.010000000000000009,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3729,3729,4,1,T,2021,-0.010000000000000009,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3730,3730,4,1,T,2021,-0.010000000000000009,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3731,3731,4,1,T,2021,-0.010000000000000009,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3732,3732,4,1,T,2021,-0.010000000000000009,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3733,3733,4,1,T,2021,-0.010000000000000009,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3734,3734,4,1,T,2021,-0.010000000000000009,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3735,3735,4,1,T,2021,-0.010000000000000009,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3736,3736,4,1,T,2021,-0.010000000000000009,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3737,3737,4,1,T,2021,-0.010000000000000009,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3738,3738,4,1,T,2021,0.0,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3739,3739,4,1,T,2021,0.0,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3740,3740,4,1,T,2021,0.0,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3741,3741,4,1,T,2021,0.0,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3742,3742,4,1,T,2021,0.0,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3743,3743,4,1,T,2021,0.0,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3744,3744,4,1,T,2021,0.0,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3745,3745,4,1,T,2021,0.0,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3746,3746,4,1,T,2021,0.0,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3747,3747,4,1,T,2021,0.0,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3748,3748,4,1,T,2021,0.0,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3749,3749,4,1,T,2021,0.0,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3750,3750,4,1,T,2021,0.0,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3751,3751,4,1,T,2021,0.0,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3752,3752,4,1,T,2021,0.0,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3753,3753,4,1,T,2021,0.0,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3754,3754,4,1,T,2021,0.0,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3755,3755,4,1,T,2021,0.0,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3756,3756,4,1,T,2021,0.0,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3757,3757,4,1,T,2021,0.0,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3758,3758,4,1,T,2021,0.0,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3759,3759,4,1,T,2021,0.009999999999999995,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3760,3760,4,1,T,2021,0.009999999999999995,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3761,3761,4,1,T,2021,0.009999999999999995,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3762,3762,4,1,T,2021,0.009999999999999995,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3763,3763,4,1,T,2021,0.009999999999999995,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3764,3764,4,1,T,2021,0.009999999999999995,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3765,3765,4,1,T,2021,0.009999999999999995,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3766,3766,4,1,T,2021,0.009999999999999995,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3767,3767,4,1,T,2021,0.009999999999999995,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3768,3768,4,1,T,2021,0.009999999999999995,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3769,3769,4,1,T,2021,0.009999999999999995,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3770,3770,4,1,T,2021,0.009999999999999995,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3771,3771,4,1,T,2021,0.009999999999999995,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3772,3772,4,1,T,2021,0.009999999999999995,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3773,3773,4,1,T,2021,0.009999999999999995,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3774,3774,4,1,T,2021,0.009999999999999995,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3775,3775,4,1,T,2021,0.009999999999999995,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3776,3776,4,1,T,2021,0.009999999999999995,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3777,3777,4,1,T,2021,0.009999999999999995,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3778,3778,4,1,T,2021,0.009999999999999995,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3779,3779,4,1,T,2021,0.009999999999999995,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3780,3780,4,1,T,2021,0.01999999999999999,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3781,3781,4,1,T,2021,0.01999999999999999,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3782,3782,4,1,T,2021,0.01999999999999999,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3783,3783,4,1,T,2021,0.01999999999999999,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3784,3784,4,1,T,2021,0.01999999999999999,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3785,3785,4,1,T,2021,0.01999999999999999,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3786,3786,4,1,T,2021,0.01999999999999999,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3787,3787,4,1,T,2021,0.01999999999999999,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3788,3788,4,1,T,2021,0.01999999999999999,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3789,3789,4,1,T,2021,0.01999999999999999,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3790,3790,4,1,T,2021,0.01999999999999999,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3791,3791,4,1,T,2021,0.01999999999999999,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3792,3792,4,1,T,2021,0.01999999999999999,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3793,3793,4,1,T,2021,0.01999999999999999,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3794,3794,4,1,T,2021,0.01999999999999999,0.07,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3795,3795,4,1,T,2021,0.01999999999999999,0.075,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3796,3796,4,1,T,2021,0.01999999999999999,0.08,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3797,3797,4,1,T,2021,0.01999999999999999,0.085,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3798,3798,4,1,T,2021,0.01999999999999999,0.09,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3799,3799,4,1,T,2021,0.01999999999999999,0.095,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3800,3800,4,1,T,2021,0.01999999999999999,0.1,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3801,3801,4,1,T,2021,0.03,0.0,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3802,3802,4,1,T,2021,0.03,0.005,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3803,3803,4,1,T,2021,0.03,0.015,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3804,3804,4,1,T,2021,0.03,0.01,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3805,3805,4,1,T,2021,0.03,0.02,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3806,3806,4,1,T,2021,0.03,0.025,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3807,3807,4,1,T,2021,0.03,0.03,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3808,3808,4,1,T,2021,0.03,0.035,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3809,3809,4,1,T,2021,0.03,0.04,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3810,3810,4,1,T,2021,0.03,0.045,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3811,3811,4,1,T,2021,0.03,0.05,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3812,3812,4,1,T,2021,0.03,0.06,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3813,3813,4,1,T,2021,0.03,0.055,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
3814,3814,4,1,T,2021,0.03,0.065,"KstestResult(statistic=0.5941295546558705, pvalue=2.8673753150808026e-162)"
